일시,최대전력(MW),평균기온(°C),최고기온(°C),최저기온(°C),평균 상대습도(%),평균 풍속(m/s),일강수량(mm),일 최심신적설(cm),월,요일,주말여부,불쾌지수,체감온도
2024-02-21,81790.0,4.466666666666667,6.159999999999999,2.9166666666666665,91.03333333333335,4.183333333333334,13.283333333333333,3.1,2,2,0,40.925727333333334,1.0818921585026544
2024-02-22,84093.0,2.4,3.6833333333333336,1.3499999999999999,85.26666666666667,3.5500000000000003,5.3999999999999995,8.75,2,3,0,38.076802666666666,-1.0503547239566613
2024-02-23,81368.0,3.0,5.983333333333333,0.9833333333333334,73.48333333333333,2.983333333333333,0.48,0.2,2,4,0,40.404338333333335,0.10015275820804748
2024-02-24,66189.0,3.3166666666666664,6.983333333333334,0.8166666666666665,70.01666666666667,3.1,2.3166666666666664,0.0,2,5,1,41.27311391666667,0.39002601178142915
2024-02-25,63998.0,3.75,7.033333333333334,1.4333333333333333,83.26666666666667,2.0,1.7,0.2,2,6,1,40.52164166666667,1.8966248001456694
2024-02-26,74935.0,4.7,10.15,0.45,68.43333333333332,2.066666666666667,0.0,0.0,2,0,0,43.505236333333336,2.9350537903553304
2024-02-27,75933.0,5.1,9.466666666666667,1.5,56.61666666666667,2.6666666666666665,0.0,0.0,2,1,0,45.19339216666667,2.865860535455425
2024-02-28,74394.0,6.55,11.766666666666666,1.9166666666666667,58.5,2.0500000000000003,0.0,0.0,2,2,0,47.0334325,5.111756769069198
2024-02-29,79171.0,5.066666666666666,7.833333333333333,2.3333333333333335,73.58333333333333,2.3000000000000003,5.05,0.0,2,3,0,43.572523333333336,3.1405819542155484
2024-03-01,70870.0,-1.383333333333333,2.966666666666667,-4.866666666666666,40.78333333333333,4.383333333333334,0.0,0.0,3,4,0,38.78895558333333,-6.271576334383111
2024-03-02,66510.0,0.05000000000000001,5.616666666666667,-6.6000000000000005,52.23333333333333,3.15,0.0,0.0,3,5,1,38.89698883333333,-3.588354259050745
